id,dataset,model,K,hidden,lr,weight_decay,epochs,patience,seed,best_val_acc,test_acc,epochs_ran,parallel_mode
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s0,Wisconsin,GPRGNN,4,64,0.01,0.0005,500,50,0,0.8800,0.6923,173,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s1,Wisconsin,GPRGNN,4,64,0.01,0.0005,500,50,1,0.9200,0.8077,209,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s2,Wisconsin,GPRGNN,4,64,0.01,0.0005,500,50,2,0.9200,0.8077,174,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s3,Wisconsin,GPRGNN,4,64,0.01,0.0005,500,50,3,0.6800,0.4615,74,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s4,Wisconsin,GPRGNN,4,64,0.01,0.0005,500,50,4,0.9200,0.6923,193,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s5,Wisconsin,GPRGNN,4,64,0.01,0.0005,500,50,5,0.8800,0.7692,191,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s6,Wisconsin,GPRGNN,4,64,0.01,0.0005,500,50,6,0.9200,0.7692,217,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s7,Wisconsin,GPRGNN,4,64,0.01,0.0005,500,50,7,0.9200,0.7692,204,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s8,Wisconsin,GPRGNN,4,64,0.01,0.0005,500,50,8,0.9200,0.8462,207,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s9,Wisconsin,GPRGNN,4,64,0.01,0.0005,500,50,9,0.8800,0.8077,204,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s0,Wisconsin,GPRGNN,4,64,0.01,0.0001,500,50,0,0.8000,0.7692,147,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s1,Wisconsin,GPRGNN,4,64,0.01,0.0001,500,50,1,0.6000,0.5385,83,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s2,Wisconsin,GPRGNN,4,64,0.01,0.0001,500,50,2,0.7600,0.6538,197,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s3,Wisconsin,GPRGNN,4,64,0.01,0.0001,500,50,3,0.8400,0.7692,195,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s4,Wisconsin,GPRGNN,4,64,0.01,0.0001,500,50,4,0.6000,0.5385,90,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s5,Wisconsin,GPRGNN,4,64,0.01,0.0001,500,50,5,0.7200,0.6538,140,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s6,Wisconsin,GPRGNN,4,64,0.01,0.0001,500,50,6,0.8000,0.7308,211,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s7,Wisconsin,GPRGNN,4,64,0.01,0.0001,500,50,7,0.6000,0.4615,78,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s8,Wisconsin,GPRGNN,4,64,0.01,0.0001,500,50,8,0.8400,0.7308,135,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s9,Wisconsin,GPRGNN,4,64,0.01,0.0001,500,50,9,0.7600,0.6538,117,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s0,Wisconsin,GPRGNN,4,64,0.01,0.0,500,50,0,0.6800,0.6538,161,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s1,Wisconsin,GPRGNN,4,64,0.01,0.0,500,50,1,0.7600,0.5769,158,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s2,Wisconsin,GPRGNN,4,64,0.01,0.0,500,50,2,0.6000,0.4231,94,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s3,Wisconsin,GPRGNN,4,64,0.01,0.0,500,50,3,0.7200,0.6538,174,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s4,Wisconsin,GPRGNN,4,64,0.01,0.0,500,50,4,0.7600,0.6538,131,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s5,Wisconsin,GPRGNN,4,64,0.01,0.0,500,50,5,0.7200,0.5769,123,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s6,Wisconsin,GPRGNN,4,64,0.01,0.0,500,50,6,0.6800,0.5769,76,lr_wd_seed_batched
Wisconsin_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s7,Wisconsin,GPRGNN,4,64,0.01,0.0,500,50,7,0.8000,0.6923,172,lr_wd_seed_batched
