id,dataset,model,K,hidden,lr,weight_decay,epochs,patience,seed,best_val_acc,test_acc,epochs_ran,parallel_mode
Actor_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s0,Actor,GPRGNN,4,64,0.01,0.0005,500,50,0,0.3539,0.3684,100,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s1,Actor,GPRGNN,4,64,0.01,0.0005,500,50,1,0.3789,0.3842,200,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s2,Actor,GPRGNN,4,64,0.01,0.0005,500,50,2,0.3724,0.4000,156,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s3,Actor,GPRGNN,4,64,0.01,0.0005,500,50,3,0.3961,0.4000,157,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s4,Actor,GPRGNN,4,64,0.01,0.0005,500,50,4,0.3645,0.3816,113,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s5,Actor,GPRGNN,4,64,0.01,0.0005,500,50,5,0.3684,0.3921,159,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s6,Actor,GPRGNN,4,64,0.01,0.0005,500,50,6,0.3882,0.3947,221,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s7,Actor,GPRGNN,4,64,0.01,0.0005,500,50,7,0.3737,0.3895,165,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s8,Actor,GPRGNN,4,64,0.01,0.0005,500,50,8,0.3645,0.3882,152,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s9,Actor,GPRGNN,4,64,0.01,0.0005,500,50,9,0.3711,0.3816,181,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s0,Actor,GPRGNN,4,64,0.01,0.0001,500,50,0,0.3618,0.4053,195,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s1,Actor,GPRGNN,4,64,0.01,0.0001,500,50,1,0.3684,0.3934,141,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s2,Actor,GPRGNN,4,64,0.01,0.0001,500,50,2,0.3658,0.3868,149,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s3,Actor,GPRGNN,4,64,0.01,0.0001,500,50,3,0.3539,0.3868,123,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s4,Actor,GPRGNN,4,64,0.01,0.0001,500,50,4,0.3724,0.3789,190,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s5,Actor,GPRGNN,4,64,0.01,0.0001,500,50,5,0.3605,0.3961,168,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s6,Actor,GPRGNN,4,64,0.01,0.0001,500,50,6,0.3763,0.3882,205,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s7,Actor,GPRGNN,4,64,0.01,0.0001,500,50,7,0.3711,0.3921,125,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s8,Actor,GPRGNN,4,64,0.01,0.0001,500,50,8,0.3618,0.3816,139,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s9,Actor,GPRGNN,4,64,0.01,0.0001,500,50,9,0.3579,0.3816,119,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s0,Actor,GPRGNN,4,64,0.01,0.0,500,50,0,0.3605,0.3934,145,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s1,Actor,GPRGNN,4,64,0.01,0.0,500,50,1,0.3632,0.3592,103,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s2,Actor,GPRGNN,4,64,0.01,0.0,500,50,2,0.3724,0.3776,176,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s3,Actor,GPRGNN,4,64,0.01,0.0,500,50,3,0.3671,0.3816,127,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s4,Actor,GPRGNN,4,64,0.01,0.0,500,50,4,0.3513,0.3724,147,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s5,Actor,GPRGNN,4,64,0.01,0.0,500,50,5,0.3618,0.3829,133,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s6,Actor,GPRGNN,4,64,0.01,0.0,500,50,6,0.3632,0.3658,131,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s7,Actor,GPRGNN,4,64,0.01,0.0,500,50,7,0.3671,0.4053,112,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s8,Actor,GPRGNN,4,64,0.01,0.0,500,50,8,0.3697,0.4066,169,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s9,Actor,GPRGNN,4,64,0.01,0.0,500,50,9,0.3592,0.3855,189,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s0,Actor,GPRGNN,4,64,0.005,0.0005,500,50,0,0.3618,0.3789,177,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s1,Actor,GPRGNN,4,64,0.005,0.0005,500,50,1,0.3276,0.3618,96,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s2,Actor,GPRGNN,4,64,0.005,0.0005,500,50,2,0.3579,0.3842,194,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s3,Actor,GPRGNN,4,64,0.005,0.0005,500,50,3,0.3724,0.3750,208,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s4,Actor,GPRGNN,4,64,0.005,0.0005,500,50,4,0.3632,0.3987,226,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s5,Actor,GPRGNN,4,64,0.005,0.0005,500,50,5,0.3487,0.3737,116,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s6,Actor,GPRGNN,4,64,0.005,0.0005,500,50,6,0.3539,0.3789,188,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s7,Actor,GPRGNN,4,64,0.005,0.0005,500,50,7,0.3592,0.3934,221,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s8,Actor,GPRGNN,4,64,0.005,0.0005,500,50,8,0.3645,0.3684,162,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s9,Actor,GPRGNN,4,64,0.005,0.0005,500,50,9,0.3539,0.4000,156,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s0,Actor,GPRGNN,4,64,0.005,0.0001,500,50,0,0.3500,0.3724,172,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s1,Actor,GPRGNN,4,64,0.005,0.0001,500,50,1,0.3474,0.3724,158,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s2,Actor,GPRGNN,4,64,0.005,0.0001,500,50,2,0.3645,0.3908,199,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s3,Actor,GPRGNN,4,64,0.005,0.0001,500,50,3,0.3513,0.3789,150,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s4,Actor,GPRGNN,4,64,0.005,0.0001,500,50,4,0.3553,0.3934,171,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s5,Actor,GPRGNN,4,64,0.005,0.0001,500,50,5,0.3303,0.3671,100,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s6,Actor,GPRGNN,4,64,0.005,0.0001,500,50,6,0.3711,0.3934,320,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s7,Actor,GPRGNN,4,64,0.005,0.0001,500,50,7,0.3303,0.3224,67,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s8,Actor,GPRGNN,4,64,0.005,0.0001,500,50,8,0.3605,0.3855,217,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s9,Actor,GPRGNN,4,64,0.005,0.0001,500,50,9,0.3605,0.3934,219,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0_e500_p50_s0,Actor,GPRGNN,4,64,0.005,0.0,500,50,0,0.3579,0.3789,278,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0_e500_p50_s1,Actor,GPRGNN,4,64,0.005,0.0,500,50,1,0.3500,0.3737,140,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0_e500_p50_s2,Actor,GPRGNN,4,64,0.005,0.0,500,50,2,0.3513,0.3579,121,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0_e500_p50_s3,Actor,GPRGNN,4,64,0.005,0.0,500,50,3,0.3645,0.3789,172,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0_e500_p50_s4,Actor,GPRGNN,4,64,0.005,0.0,500,50,4,0.3618,0.3684,148,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0_e500_p50_s5,Actor,GPRGNN,4,64,0.005,0.0,500,50,5,0.3632,0.3829,327,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0_e500_p50_s6,Actor,GPRGNN,4,64,0.005,0.0,500,50,6,0.3605,0.3711,176,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0_e500_p50_s7,Actor,GPRGNN,4,64,0.005,0.0,500,50,7,0.3539,0.3803,178,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0_e500_p50_s8,Actor,GPRGNN,4,64,0.005,0.0,500,50,8,0.3500,0.3842,231,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.005_wd0_e500_p50_s9,Actor,GPRGNN,4,64,0.005,0.0,500,50,9,0.3447,0.3579,138,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.001_wd0.0005_e500_p50_s0,Actor,GPRGNN,4,64,0.001,0.0005,500,50,0,0.3289,0.3395,181,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.001_wd0.0005_e500_p50_s1,Actor,GPRGNN,4,64,0.001,0.0005,500,50,1,0.3211,0.3487,195,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.001_wd0.0005_e500_p50_s2,Actor,GPRGNN,4,64,0.001,0.0005,500,50,2,0.3158,0.3368,160,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.001_wd0.0005_e500_p50_s3,Actor,GPRGNN,4,64,0.001,0.0005,500,50,3,0.3263,0.3500,117,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.001_wd0.0005_e500_p50_s4,Actor,GPRGNN,4,64,0.001,0.0005,500,50,4,0.3171,0.3566,175,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.001_wd0.0005_e500_p50_s5,Actor,GPRGNN,4,64,0.001,0.0005,500,50,5,0.3132,0.3368,109,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.001_wd0.0005_e500_p50_s6,Actor,GPRGNN,4,64,0.001,0.0005,500,50,6,0.3158,0.3513,144,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.001_wd0.0005_e500_p50_s7,Actor,GPRGNN,4,64,0.001,0.0005,500,50,7,0.3197,0.3342,127,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.001_wd0.0005_e500_p50_s8,Actor,GPRGNN,4,64,0.001,0.0005,500,50,8,0.3211,0.3513,253,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.001_wd0.0005_e500_p50_s9,Actor,GPRGNN,4,64,0.001,0.0005,500,50,9,0.3289,0.3355,110,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.001_wd0.0001_e500_p50_s0,Actor,GPRGNN,4,64,0.001,0.0001,500,50,0,0.3237,0.3579,158,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.001_wd0.0001_e500_p50_s1,Actor,GPRGNN,4,64,0.001,0.0001,500,50,1,0.3303,0.3421,153,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.001_wd0.0001_e500_p50_s2,Actor,GPRGNN,4,64,0.001,0.0001,500,50,2,0.3039,0.3342,80,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.001_wd0.0001_e500_p50_s3,Actor,GPRGNN,4,64,0.001,0.0001,500,50,3,0.3145,0.3474,131,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.001_wd0.0001_e500_p50_s4,Actor,GPRGNN,4,64,0.001,0.0001,500,50,4,0.3303,0.3566,121,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.001_wd0.0001_e500_p50_s5,Actor,GPRGNN,4,64,0.001,0.0001,500,50,5,0.3145,0.3395,104,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.001_wd0.0001_e500_p50_s6,Actor,GPRGNN,4,64,0.001,0.0001,500,50,6,0.3211,0.3579,167,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.001_wd0.0001_e500_p50_s7,Actor,GPRGNN,4,64,0.001,0.0001,500,50,7,0.3211,0.3368,88,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.001_wd0.0001_e500_p50_s8,Actor,GPRGNN,4,64,0.001,0.0001,500,50,8,0.3237,0.3276,115,lr_wd_seed_batched
